"CountryCode","CountryName","RequestYear","HeadCount","ReqYearPopulation"
"BEN","Benin",1993,0.1837046,5.521763
"BTN","Bhutan",1993,0.09586195,0.523117
"BOL","Bolivia",1993,0.04574443,7.273825
"BIH","Bosnia and Herzegovina",1993,0.06094926,4.087999
"BWA","Botswana",1993,0.1346217,1.494693
"BRA","Brazil",1993,0.08145484,157.132682
"BGR","Bulgaria",1993,0.001140945,8.472313
"BFA","Burkina Faso",1993,0.6144599,9.552476
"BDI","Burundi",1993,0.4313068,5.771398
"CPV","Cabo Verde",1993,0.1972181,0.369014
"CMR","Cameroon",1993,0.1208428,12.758881
"CAN","Canada",1993,0.002379519,28.83341
"CAF","Central African Republic",1993,0.6699226,3.181222
"TCD","Chad",1993,0.3967353,6.555603
"CHL","Chile",1993,0.01426114,13.882668
"CHN","China",1993,0.1699348,1178.44
"CHN","China",1993,0.2332095,835.478607
"CHN","China",1993,0.01579308,342.961393
"COL","Colombia",1993,0.05490335,36.195168
"COM","Comoros",1993,0.01680354,0.449274
"COD","Congo, Democratic Republic of",1993,0.6171283,38.833595
"COG","Congo, Republic of",1993,0.2106942,2.648507
"CRI","Costa Rica",1993,0.04314503,3.341004
"CIV","Cote d'Ivoire",1993,0.04409122,13.622731
"HRV","Croatia",1993,0.002678162,4.64
"CYP","Cyprus",1993,0,0.818751
"CZE","Czech Republic",1993,0,10.329855
"DNK","Denmark",1993,0.002238577,5.188628
"DJI","Djibouti",1993,0.02087416,0.618495
"DOM","Dominican Republic",1993,0.01098382,7.611465
"ECU","Ecuador",1993,0.08203633,10.951202
"EGY","Egypt, Arab Republic of",1993,0.001250527,61.275601
"SLV","El Salvador",1993,0.07607642,5.474
"EST","Estonia",1993,0.003584423,1.494128
"SWZ","Eswatini",1993,0.6114125,0.924025
"ETH","Ethiopia",1993,0.3307599,53.532956
"FJI","Fiji",1993,0.005176087,0.755026
"FIN","Finland",1993,0,5.066447
"FRA","France",1993,0,59.106768
"GAB","Gabon",1993,0.00668721,1.031504
"GMB","Gambia, The",1993,0.3986792,1.008358
"GEO","Georgia",1993,0,4.9111
"DEU","Germany",1993,0.001156454,81.156363
"GHA","Ghana",1993,0.1329139,15.896432
"GRC","Greece",1993,0.004982976,10.460415
"GTM","Guatemala",1993,0.1161798,9.938692
"GIN","Guinea",1993,0.3768397,7.163236
"GNB","Guinea-Bissau",1993,0.3089715,1.088569
"GUY","Guyana",1993,0.0905968,0.753484
"HTI","Haiti",1993,0.2807366,7.530705
"HND","Honduras",1993,0.08354733,5.398805
"HUN","Hungary",1993,0.0009730735,10.357523
"ISL","Iceland",1993,0,0.263725
"IND","India",1993,0.05486351,924.057817
"IND","India",1993,0.06448832,682.037834
"IND","India",1993,0.02773978,242.019983
"IDN","Indonesia",1993,0.1060574,190.879523
"IDN","Indonesia",1993,0.1303369,126.346974
"IDN","Indonesia",1993,0.05852118,64.532549
"IRN","Iran, Islamic Republic of",1993,0.003169856,58.991218
"IRQ","Iraq",1993,0.01517942,19.011917
"IRL","Ireland",1993,0,3.576261
"ISR","Israel",1993,0.0004912166,5.261
"ITA","Italy",1993,0.004971533,56.831821
"JAM","Jamaica",1993,0.01488873,2.488782
"JPN","Japan",1993,0.00220788,124.536
"JOR","Jordan",1993,0.002013419,4.189431
"KAZ","Kazakhstan",1993,0,16.330419
"KEN","Kenya",1993,0.145418,25.754114
"KIR","Kiribati",1993,0.02009329,0.075719
"KOR","Korea, Republic of",1993,0.002494423,44.194628
"KGZ","Kyrgyz Republic",1993,0.09360875,4.5167
"LAO","Lao People's Democratic Republic",1993,0.05372885,4.62328
"LVA","Latvia",1993,0,2.56329
"LBN","Lebanon",1993,0,2.900854
"LSO","Lesotho",1993,0.3139164,1.700362
"LBR","Liberia",1993,0.6966543,2.000248
"LTU","Lithuania",1993,0,3.682613
"LUX","Luxembourg",1993,0,0.397475
"MKD","Macedonia, former Yugoslav Republic of",1993,0,1.984028
"MDG","Madagascar",1993,0.3167585,12.67546
"MWI","Malawi",1993,0.2889496,9.755857
"MYS","Malaysia",1993,6.267753e-05,19.494967
"MLI","Mali",1993,0.6466818,9.105472
"MLT","Malta",1993,0.002399481,0.371308
"MRT","Mauritania",1993,0.1052116,2.199791
"MUS","Mauritius",1993,0.001750807,1.097374
"MEX","Mexico",1993,0.01110952,90.600453
"FSM","Micronesia, Federated States of",1993,0.007871075,0.103934
"MDA","Moldova",1993,0.01388865,3.701
"MNG","Mongolia",1993,0.01024052,2.2632
"MNE","Montenegro",1993,0.002284184,0.61017
"MAR","Morocco",1993,0.002121796,26.237417
"MOZ","Mozambique",1993,0.7094495,14.636995
"MMR","Myanmar",1993,0.7350096,42.209778
"NAM","Namibia",1993,0.3087175,1.559983
"NPL","Nepal",1993,0.2096454,20.321175
"NLD","Netherlands",1993,0.002358756,15.290368
"NIC","Nicaragua",1993,0.04914187,4.42658
"NER","Niger",1993,0.3791275,8.842415
"NGA","Nigeria",1993,0.3141221,102.761737
"NOR","Norway",1993,0.002321372,4.311991
"PAK","Pakistan",1993,0.05455608,116.74956
"PAN","Panama",1993,0.1247071,2.629644
"PNG","Papua New Guinea",1993,0.3014967,4.651169
"PRY","Paraguay",1993,0.03517322,4.541902
"PER","Peru",1993,0.02990841,23.184228
"PHL","Philippines",1993,0.02744839,66.650247
"POL","Poland",1993,0.000136575,38.461408
"PRT","Portugal",1993,0.007210993,9.964675
"ROU","Romania",1993,0.007605,22.76328
"RUS","Russian Federation",1993,0,148.52
"RWA","Rwanda",1993,0.2669415,6.299909
"WSM","Samoa",1993,0.002743851,0.167207
"SEN","Senegal",1993,0.287491,8.27217
"SRB","Serbia",1993,3.62489e-05,7.699307
"SYC","Seychelles",1993,0.0003033053,0.072253
"SLE","Sierra Leone",1993,0.4703632,4.307299
"SVK","Slovak Republic",1993,0,5.325305
"SVN","Slovenia",1993,0.000247442,1.991746
"SLB","Solomon Islands",1993,0.08796804,0.339456
"ZAF","South Africa",1993,0.09439069,40.300161
"ESP","Spain",1993,0.00746157,39.361262
"LKA","Sri Lanka",1993,0.002998102,17.928576
"LCA","St. Lucia",1993,0.1338369,0.143565
"SDN","Sudan",1993,0.1154541,22.535937
"SUR","Suriname",1993,0.1685515,0.430039
"SWE","Sweden",1993,0.002379343,8.718561
"CHE","Switzerland",1993,0,6.938265
"SYR","Syrian Arab Republic",1993,0.0005266565,13.564167
"TJK","Tajikistan",1993,0.04080034,5.594114
"TZA","Tanzania",1993,0.3469945,28.149328
"THA","Thailand",1993,0.001426637,58.364891
"TGO","Togo",1993,0.2827593,4.064926
"TON","Tonga",1993,0.008353227,0.095644
"TTO","Trinidad and Tobago",1993,0.005070963,1.244407
"TUN","Tunisia",1993,0.01202934,8.784888
"TUR","Turkey",1993,0.002538749,56.653729
"TKM","Turkmenistan",1993,0.07242575,4.010789
"TUV","Tuvalu",1993,0,0.009156
"UGA","Uganda",1993,0.2620086,19.275422
"UKR","Ukraine",1993,0.001223429,52.17921
"GBR","United Kingdom",1993,0.002405697,57.718614
"USA","United States",1993,0.004159109,259.919
"URY","Uruguay",1993,0.0009452111,3.178155
"UZB","Uzbekistan",1993,0.160552,21.942
"VUT","Vanuatu",1993,0.02644004,0.159814
"VEN","Venezuela, Republica Bolivariana de",1993,0.0319073,21.263443
"VNM","Vietnam",1993,0.1051305,72.560427
"PSE","West Bank and Gaza",1993,0.005896262,2.262676
"YEM","Yemen, Republic of",1993,0.008714166,14.017239
"ZMB","Zambia",1993,0.3098246,8.669168
"ZWE","Zimbabwe",1993,0.0001895032,10.905756
"ALB","Albania",1990,0.0005741581,3.286542
"DZA","Algeria",1990,0.0006151483,25.912367
"AGO","Angola",1990,0.1208044,12.171441
"ARG","Argentina",1990,0.004574199,28.469636
"ARM","Armenia",1990,0.004220252,3.538165
"AUS","Australia",1990,0.005401541,17.0651
"AUT","Austria",1990,0.002296472,7.67785
"AZE","Azerbaijan",1990,0.004388334,7.159
"BGD","Bangladesh",1990,0.03389769,106.188642
"BLR","Belarus",1990,0,10.189
"BEL","Belgium",1990,0.002354428,9.967379
"BLZ","Belize",1990,0.100615,0.187552
"BEN","Benin",1990,0.1960373,4.978496
"BTN","Bhutan",1990,0.1501715,0.53728
"BOL","Bolivia",1990,0,6.856244
"BIH","Bosnia and Herzegovina",1990,0.00634394,4.463422
"BWA","Botswana",1990,0.1272681,1.377912
"BRA","Brazil",1990,0.08208847,149.352145
"BGR","Bulgaria",1990,0.0004668429,8.718289
"BFA","Burkina Faso",1990,0.6322801,8.811034
"BDI","Burundi",1990,0.4159993,5.415415
"CPV","Cabo Verde",1990,0.2482903,0.341883
"CMR","Cameroon",1990,0.06050176,11.715218
"CAN","Canada",1990,0.001631804,27.791
"CAF","Central African Republic",1990,0.6458255,2.93978
"TCD","Chad",1990,0.3345182,5.956859
"CHL","Chile",1990,0.02217178,13.242132
"CHN","China",1990,0.2098743,1135.185
"CHN","China",1990,0.2749781,835.019382
"CHN","China",1990,0.02876436,300.165618
"COL","Colombia",1990,0.04311645,34.271565
"COM","Comoros",1990,0.01501968,0.411594
"COD","Congo, Democratic Republic of",1990,0.3733343,34.614581
"COG","Congo, Republic of",1990,0.1945779,2.440457
"CRI","Costa Rica",1990,0.05498608,3.095995
"CIV","Cote d'Ivoire",1990,0.02152549,12.267754
"HRV","Croatia",1990,0.0009179754,4.78
"CYP","Cyprus",1990,0,0.766614
"CZE","Czech Republic",1990,0,10.333355
"DNK","Denmark",1990,0.002238577,5.140939
"DJI","Djibouti",1990,0.01368129,0.590398
"DOM","Dominican Republic",1990,0.02053193,7.183647
"ECU","Ecuador",1990,0.08094052,10.218091
"EGY","Egypt, Arab Republic of",1990,0.001396016,57.412215
"SLV","El Salvador",1990,0.0915086,5.254984
"EST","Estonia",1990,0.002465856,1.569174
"SWZ","Eswatini",1990,0.6150939,0.861373
"ETH","Ethiopia",1990,0.2295776,48.086516
"FJI","Fiji",1990,0.005419362,0.728628
"FIN","Finland",1990,0,4.986431
"FRA","France",1990,0,58.512808
"GAB","Gabon",1990,0.00668721,0.952212
"GMB","Gambia, The",1990,0.3986792,0.916808
"GEO","Georgia",1990,0,4.802
"DEU","Germany",1990,0,79.433029
"GHA","Ghana",1990,0.1306677,14.62826
"GRC","Greece",1990,0.004982976,10.196792
"GTM","Guatemala",1990,0.1778199,9.263813
"GIN","Guinea",1990,0.720767,6.041094
"GNB","Guinea-Bissau",1990,0.2504386,1.01228
"GUY","Guyana",1990,0.1438698,0.743309
"HTI","Haiti",1990,0.2326198,7.099732
"HND","Honduras",1990,0.2312512,4.955328
"HUN","Hungary",1990,0.0003257954,10.373988
"ISL","Iceland",1990,0,0.254826
"IND","India",1990,0.06221337,870.13348
"IND","India",1990,0.07288447,647.84048
"IND","India",1990,0.03111402,222.293
"IDN","Indonesia",1990,0.1216593,181.436821
"IDN","Indonesia",1990,0.1443478,125.946184
"IDN","Indonesia",1990,0.07016356,55.490637
"IRN","Iran, Islamic Republic of",1990,0.007687601,56.226185
"IRQ","Iraq",1990,4.540311e-05,17.469005
"IRL","Ireland",1990,0.002425839,3.513974
"ISR","Israel",1990,0,4.66
"ITA","Italy",1990,0.004971533,56.71924
"JAM","Jamaica",1990,0.003600666,2.424242
"JPN","Japan",1990,0.00220788,123.537
"JOR","Jordan",1990,0.001059555,3.560582
"KAZ","Kazakhstan",1990,0,16.348
"KEN","Kenya",1990,0.09614268,23.402507
"KIR","Kiribati",1990,0.01786289,0.072412
"KOR","Korea, Republic of",1990,0.002494423,42.869283
"KGZ","Kyrgyz Republic",1990,0.0374116,4.3912
"LAO","Lao People's Democratic Republic",1990,0.03609325,4.258472
"LVA","Latvia",1990,0,2.663151
"LBN","Lebanon",1990,0,2.703016
"LSO","Lesotho",1990,0.2913466,1.603938
"LBR","Liberia",1990,0.1565879,2.097232
"LTU","Lithuania",1990,0,3.697838
"LUX","Luxembourg",1990,0,0.38185
"MKD","Macedonia, former Yugoslav Republic of",1990,0,1.996228
"MDG","Madagascar",1990,0.2553992,11.598633
"MWI","Malawi",1990,0.3354318,9.437553
"MYS","Malaysia",1990,0.0002657646,18.038321
"MLI","Mali",1990,0.658825,8.465188
"MLT","Malta",1990,0.004906659,0.35417
"MRT","Mauritania",1990,0.1484247,2.03014
"MUS","Mauritius",1990,0.003458292,1.058775
"MEX","Mexico",1990,0.0127339,85.357874
"FSM","Micronesia, Federated States of",1990,0.01113046,0.096331
"MDA","Moldova",1990,0.002966135,3.696
"MNG","Mongolia",1990,0.002191845,2.184145
"MNE","Montenegro",1990,0,0.606372
"MAR","Morocco",1990,0.0008394789,24.879136
"MOZ","Mozambique",1990,0.699468,13.247649
"MMR","Myanmar",1990,0.7839966,40.62625
"NAM","Namibia",1990,0.319545,1.414692
"NPL","Nepal",1990,0.2446614,18.749406
"NLD","Netherlands",1990,0.002358756,14.95151
"NIC","Nicaragua",1990,0.09987461,4.144565
"NER","Niger",1990,0.2809135,8.012861
"NGA","Nigeria",1990,0.2614999,95.269988
"NOR","Norway",1990,0.002321372,4.241473
"PAK","Pakistan",1990,0.1442824,107.678614
"PAN","Panama",1990,0.1709224,2.471009
"PNG","Papua New Guinea",1990,0.4292254,4.313059
"PRY","Paraguay",1990,0.002748691,4.213742
"PER","Peru",1990,0.02035396,21.826658
"PHL","Philippines",1990,0.02716662,61.947348
"POL","Poland",1990,0.00165518,38.110782
"PRT","Portugal",1990,0.007210993,9.983218
"ROU","Romania",1990,0.001754792,23.201835
"RUS","Russian Federation",1990,0,148.292
"RWA","Rwanda",1990,0.2491994,7.235798
"WSM","Samoa",1990,0.002743851,0.162866
"SEN","Senegal",1990,0.4133454,7.555617
"SRB","Serbia",1990,0,7.586
"SYC","Seychelles",1990,0.0003033053,0.069507
"SLE","Sierra Leone",1990,0.5103177,4.312246
"SVK","Slovak Republic",1990,0,5.299187
"SVN","Slovenia",1990,0.00025707,1.998161
"SLB","Solomon Islands",1990,0.1208138,0.31184
"ZAF","South Africa",1990,0.0654195,37.560525
"ESP","Spain",1990,0.00746157,38.867322
"LKA","Sri Lanka",1990,0.003180807,17.329713
"LCA","St. Lucia",1990,0.146225,0.138185
"SDN","Sudan",1990,0.1529435,20.14759
"SUR","Suriname",1990,0.1636581,0.407472
"SWE","Sweden",1990,0.002379343,8.558835
"CHE","Switzerland",1990,0,6.715519
"SYR","Syrian Arab Republic",1990,0.002715444,12.446171
"TJK","Tajikistan",1990,0.005340359,5.283728
"TZA","Tanzania",1990,0.2735931,25.459604
"THA","Thailand",1990,0.005710715,56.582821
"TGO","Togo",1990,0.143799,3.78694
"TON","Tonga",1990,0.01286311,0.095153
"TTO","Trinidad and Tobago",1990,0.001814145,1.2219
"TUN","Tunisia",1990,0.01343035,8.232797
"TUR","Turkey",1990,0.002708282,53.921699
"TKM","Turkmenistan",1990,0.02116269,3.683966
"TUV","Tuvalu",1990,0.001411604,0.009003
"UGA","Uganda",1990,0.2672403,17.438907
"UKR","Ukraine",1990,0.001117277,51.892
"GBR","United Kingdom",1990,0.002405697,57.247586
"USA","United States",1990,0.002988625,249.623
"URY","Uruguay",1990,0.00111541,3.109989
"UZB","Uzbekistan",1990,0.1180371,20.51
"VUT","Vanuatu",1990,0.024863,0.146634
"VEN","Venezuela, Republica Bolivariana de",1990,0.04560888,19.861956
"VNM","Vietnam",1990,0.1761842,68.209605
"PSE","West Bank and Gaza",1990,0.01040425,1.978248
"YEM","Yemen, Republic of",1990,0.009825532,12.057039
"ZMB","Zambia",1990,0.3819721,8.027253
"ZWE","Zimbabwe",1990,0,10.183113
"ALB","Albania",1987,0.0005741581,3.083605
"DZA","Algeria",1987,0,23.917897
"AGO","Angola",1987,0.1139025,11.218268
"ARG","Argentina",1987,0,26.891584
"ARM","Armenia",1987,0.00404551,3.451942
"AUS","Australia",1987,0.004944026,16.2639
"AUT","Austria",1987,0.002296472,7.574586
"AZE","Azerbaijan",1987,0.003007371,6.8935
"BGD","Bangladesh",1987,0.01929226,98.343809
"BLR","Belarus",1987,0,10.111
"BEL","Belgium",1987,0.002354428,9.870234
"BLZ","Belize",1987,0.1615215,0.17432
"BEN","Benin",1987,0.1941179,4.535263
"BTN","Bhutan",1987,0.221287,0.500437
"BOL","Bolivia",1987,0,6.464732
"BIH","Bosnia and Herzegovina",1987,0.003317721,4.478519
"BWA","Botswana",1987,0.1756734,1.264314
"BRA","Brazil",1987,0.06463657,141.273488
"BGR","Bulgaria",1987,0.0003133053,8.971359
"BFA","Burkina Faso",1987,0.6306153,8.140073
"BDI","Burundi",1987,0.4261739,4.987736
"CPV","Cabo Verde",1987,0.2771332,0.324893
"CMR","Cameroon",1987,0.01622093,10.696274
"CAN","Canada",1987,0,26.55
"CAF","Central African Republic",1987,0.6306101,2.755244
"TCD","Chad",1987,0.364919,5.408087
"CHL","Chile",1987,0.03378703,12.594145
"CHN","China",1987,0.1865201,1084.035
"CHN","China",1987,0.2413319,821.058949
"CHN","China",1987,0.01538774,262.976051
"COL","Colombia",1987,0.04525804,32.324325
"COM","Comoros",1987,0.01064667,0.376654
"COD","Congo, Democratic Republic of",1987,0.2819685,31.529823
"COG","Congo, Republic of",1987,0.183738,2.249146
"CRI","Costa Rica",1987,0.05990109,2.872211
"CIV","Cote d'Ivoire",1987,0.005283292,11.019651
"HRV","Croatia",1987,0.0002327276,4.74
"CYP","Cyprus",1987,0,0.72338
"CZE","Czech Republic",1987,0,10.347318
"DNK","Denmark",1987,0.002238577,5.127024
"DJI","Djibouti",1987,0.008789194,0.49033
"DOM","Dominican Republic",1987,0.0138601,6.764624
"ECU","Ecuador",1987,0.07498354,9.504129
"EGY","Egypt, Arab Republic of",1987,0.001907627,53.066229
"SLV","El Salvador",1987,0.0984122,5.053714
"EST","Estonia",1987,0.002521441,1.552221
"SWZ","Eswatini",1987,0.7104433,0.766707
"ETH","Ethiopia",1987,0.194818,43.493283
"FJI","Fiji",1987,0.01091104,0.721725
"FIN","Finland",1987,0,4.932123
"FRA","France",1987,0,57.482591
"GAB","Gabon",1987,0.008989276,0.876863
"GMB","Gambia, The",1987,0.4006659,0.804125
"GEO","Georgia",1987,0,4.7435
"DEU","Germany",1987,0,77.83992
"GHA","Ghana",1987,0.1274388,13.481406
"GRC","Greece",1987,0.004982976,10.000595
"GTM","Guatemala",1987,0.2342281,8.639108
"GIN","Guinea",1987,0.7310882,5.381483
"GNB","Guinea-Bissau",1987,0.2731172,0.943617
"GUY","Guyana",1987,0.1172341,0.757506
"HTI","Haiti",1987,0.2123336,6.670568
"HND","Honduras",1987,0.2062441,4.541804
"HUN","Hungary",1987,0.0003945119,10.612741
"ISL","Iceland",1987,0,0.245859
"IND","India",1987,0.08305901,816.792741
"IND","India",1987,0.09620553,614.040279
"IND","India",1987,0.04324446,202.752462
"IDN","Indonesia",1987,0.2218801,171.728917
"IDN","Indonesia",1987,0.2560384,123.928173
"IDN","Indonesia",1987,0.1333212,47.800744
"IRN","Iran, Islamic Republic of",1987,0.007641926,51.197482
"IRQ","Iraq",1987,0.00570051,16.290149
"IRL","Ireland",1987,0.002425839,3.540057
"ISR","Israel",1987,0,4.369
"ITA","Italy",1987,0.007406947,56.601931
"JAM","Jamaica",1987,0.01126712,2.379279
"JPN","Japan",1987,0.00220788,122.091
"JOR","Jordan",1987,5.889348e-05,3.127917
"KAZ","Kazakhstan",1987,0,15.801753
"KEN","Kenya",1987,0.1057537,21.119318
"KIR","Kiribati",1987,0.01786289,0.067261
"KOR","Korea, Republic of",1987,0.004922011,41.62169
"KGZ","Kyrgyz Republic",1987,0.04933064,4.1446
"LAO","Lao People's Democratic Republic",1987,0.05262517,3.905163
"LVA","Latvia",1987,0,2.626583
"LBN","Lebanon",1987,0,2.672173
"LSO","Lesotho",1987,0.2790807,1.52546
"LBR","Liberia",1987,0.01690833,2.191023
"LTU","Lithuania",1987,0,3.616367
"LUX","Luxembourg",1987,0,0.37075
"MKD","Macedonia, former Yugoslav Republic of",1987,0,1.992274
"MDG","Madagascar",1987,0.2756333,10.647754
"MWI","Malawi",1987,0.3007467,8.120093
"MYS","Malaysia",1987,0.0005002206,16.525108
"MLI","Mali",1987,0.6742894,8.067758
"MLT","Malta",1987,0.004906659,0.344485
"MRT","Mauritania",1987,0.1786153,1.870978
"MUS","Mauritius",1987,0.007867062,1.036082
"MEX","Mexico",1987,0.01719024,80.503052
"FSM","Micronesia, Federated States of",1987,0.01361629,0.09002
"MDA","Moldova",1987,0.002966135,3.633
"MNG","Mongolia",1987,0.002035597,2.033343
"MNE","Montenegro",1987,0,0.608144
"MAR","Morocco",1987,0.0007762092,23.497766
"MOZ","Mozambique",1987,0.7456511,13.020861
"MMR","Myanmar",1987,0.7350096,38.673241
"NAM","Namibia",1987,0.2941778,1.24599
"NPL","Nepal",1987,0.2420751,17.480921
"NLD","Netherlands",1987,0.002358756,14.665037
"NIC","Nicaragua",1987,0.1195116,3.882943
"NER","Niger",1987,0.2643579,7.323969
"NGA","Nigeria",1987,0.2558056,88.101628
"NOR","Norway",1987,0.002321372,4.186905
"PAK","Pakistan",1987,0.1534629,98.357473
"PAN","Panama",1987,0.1429091,2.318332
"PNG","Papua New Guinea",1987,0.3961977,3.997702
"PRY","Paraguay",1987,0.002748691,3.885436
"PER","Peru",1987,0.004922386,20.45171
"PHL","Philippines",1987,0.0329232,57.313311
"POL","Poland",1987,0.0006719125,37.668045
"PRT","Portugal",1987,0.007210993,10.030031
"ROU","Romania",1987,0.001660482,22.94943
"RUS","Russian Federation",1987,0,145.908
"RWA","Rwanda",1987,0.180405,6.732131
"WSM","Samoa",1987,0.002743851,0.161015
"SEN","Senegal",1987,0.3872013,6.893896
"SRB","Serbia",1987,0,7.558
"SYC","Seychelles",1987,0.001213221,0.068499
"SLE","Sierra Leone",1987,0.4978262,4.034668
"SVK","Slovak Republic",1987,0,5.22284
"SVN","Slovenia",1987,0.0002245758,1.989776
"ZAF","South Africa",1987,0.06465057,35.230249
"ESP","Spain",1987,0.00746157,38.684815
"LKA","Sri Lanka",1987,0.004940429,16.647945
"LCA","St. Lucia",1987,0.2255878,0.131034
"SDN","Sudan",1987,0.1315274,18.302587
"SUR","Suriname",1987,0.1685515,0.383654
"SWE","Sweden",1987,0.002379343,8.397804
"CHE","Switzerland",1987,0,6.545106
"SYR","Syrian Arab Republic",1987,0.003173907,11.360852
"TJK","Tajikistan",1987,0.005340359,4.843951
"TZA","Tanzania",1987,0.3026389,23.198533
"THA","Thailand",1987,0.001715279,53.964406
"TGO","Togo",1987,0.1511441,3.47408
"TON","Tonga",1987,0.01149739,0.094384
"TTO","Trinidad and Tobago",1987,0,1.195247
"TUN","Tunisia",1987,0.01738193,7.692254
"TUR","Turkey",1987,0.002634557,51.100878
"TKM","Turkmenistan",1987,0.0741104,3.407319
"UGA","Uganda",1987,0.302404,15.695411
"UKR","Ukraine",1987,0.001117277,51.293
"GBR","United Kingdom",1987,0.002405697,56.80205
"USA","United States",1987,0.004491153,242.289
"URY","Uruguay",1987,0.0007380099,3.049966
"UZB","Uzbekistan",1987,0.1309055,19.029877
"VUT","Vanuatu",1987,0.02825753,0.136125
"VEN","Venezuela, Republica Bolivariana de",1987,0,18.437794
"VNM","Vietnam",1987,0.2472864,63.881297
"PSE","West Bank and Gaza",1987,0.01522597,0
"YEM","Yemen, Republic of",1987,0.008944836,10.628585
"ZMB","Zambia",1987,0.374356,7.385686
"ZWE","Zimbabwe",1987,0.0001776109,9.293283
"ALB","Albania",1984,0.0005741581,2.904429
"DZA","Algeria",1984,0,21.893853
"AGO","Angola",1984,0.1151915,10.277321
"ARG","Argentina",1984,0.000530415,25.319368
"ARM","Armenia",1984,0.003547511,3.285595
"AUS","Australia",1984,0.004919207,15.544
"AUT","Austria",1984,0.002296472,7.561434
"AZE","Azerbaijan",1984,0.003007371,6.557585
"BGD","Bangladesh",1984,0.01992514,90.732362
"BLR","Belarus",1984,0,9.91
"BEL","Belgium",1984,0.002354428,9.855372
"BLZ","Belize",1984,0.1407334,0.160347
"BEN","Benin",1984,0.1906627,4.156819
"BTN","Bhutan",1984,0.3957653,0.45372
"BOL","Bolivia",1984,0,6.085496
"BIH","Bosnia and Herzegovina",1984,0.003389388,4.350746
"BWA","Botswana",1984,0.2117119,1.151292
"BRA","Brazil",1984,0.09601279,132.800684
"BGR","Bulgaria",1984,0.0003281927,8.960679
"BFA","Burkina Faso",1984,0.6594083,7.531242
"BDI","Burundi",1984,0.5040015,4.571292
"CPV","Cabo Verde",1984,0.3203679,0.309397
"CMR","Cameroon",1984,0.02152444,9.742263
"CAN","Canada",1984,0.002473604,25.702
"CAF","Central African Republic",1984,0.6157595,2.565803
"TCD","Chad",1984,0.3912043,4.954046
"CHL","Chile",1984,0.03696704,11.985658
"CHN","China",1984,0.2658596,1036.825
"CHN","China",1984,0.337669,806.618745
"CHN","China",1984,0.01424713,230.206255
"COL","Colombia",1984,0.04632042,30.350086
"COM","Comoros",1984,0.009309157,0.345466
"COD","Congo, Democratic Republic of",1984,0.2815707,29.121474
"COG","Congo, Republic of",1984,0.132939,2.068132
"CRI","Costa Rica",1984,0.0866945,2.659781
"CIV","Cote d'Ivoire",1984,0.01632836,9.826055
"HRV","Croatia",1984,0.000238631,4.68
"CYP","Cyprus",1984,0,0.697717
"CZE","Czech Republic",1984,0,10.330213
"DNK","Denmark",1984,0.002238577,5.111619
"DJI","Djibouti",1984,0.007036021,0.406017
"DOM","Dominican Republic",1984,0.0123176,6.351572
"ECU","Ecuador",1984,0.07827359,8.823751
"EGY","Egypt, Arab Republic of",1984,0.002474939,48.868951
"SLV","El Salvador",1984,0.09668031,4.858532
"EST","Estonia",1984,0.002561243,1.518617
"SWZ","Eswatini",1984,0.766013,0.679976
"ETH","Ethiopia",1984,0.1980167,39.518801
"FJI","Fiji",1984,0.008108314,0.700366
"FIN","Finland",1984,0,4.881803
"FRA","France",1984,0,56.470769
"GAB","Gabon",1984,0.003957923,0.808083
"GMB","Gambia, The",1984,0.3623016,0.701104
"GEO","Georgia",1984,0,4.6222
"DEU","Germany",1984,0,77.858685
"GHA","Ghana",1984,0.145533,12.311158
"GRC","Greece",1984,0.004982976,9.895801
"GTM","Guatemala",1984,0.2485715,8.042897
"GIN","Guinea",1984,0.7301183,4.943144
"GNB","Guinea-Bissau",1984,0.2701274,0.876873
"GUY","Guyana",1984,0.1290333,0.775219
"HTI","Haiti",1984,0.1946154,6.240329
"HND","Honduras",1984,0.2294856,4.154887
"HUN","Hungary",1984,0.0003971411,10.668095
"ISL","Iceland",1984,0,0.239511
"IND","India",1984,0.1153033,764.245202
"IND","India",1984,0.1374553,579.962756
"IND","India",1984,0.04558783,184.282446
"IDN","Indonesia",1984,0.2577003,161.555583
"IDN","Indonesia",1984,0.3073869,120.772492
"IDN","Indonesia",1984,0.1105616,40.783091
"IRN","Iran, Islamic Republic of",1984,0.006379337,45.474708
"IRQ","Iraq",1984,0.008509705,15.205501
"IRL","Ireland",1984,0.002425839,3.532423
"ISR","Israel",1984,0,4.159
"ITA","Italy",1984,0.007406947,56.576718
"JAM","Jamaica",1984,0.01230852,2.308947
"JPN","Japan",1984,0.00220788,120.018
"JOR","Jordan",1984,0,2.780428
"KAZ","Kazakhstan",1984,0,15.214051
"KEN","Kenya",1984,0.1197032,18.937738
"KIR","Kiribati",1984,0.005540599,0.062765
"KOR","Korea, Republic of",1984,0.004922011,40.405956
"KGZ","Kyrgyz Republic",1984,0.04186249,3.9164
"LAO","Lao People's Democratic Republic",1984,0.05262517,3.586381
"LVA","Latvia",1984,0,2.562047
"LBN","Lebanon",1984,0,2.66722
"LSO","Lesotho",1984,0.2780216,1.442212
"LBR","Liberia",1984,0.01689552,2.159089
"LTU","Lithuania",1984,0,3.514205
"LUX","Luxembourg",1984,0,0.365998
