p20,variable,type,value,filename,iso3,survey_year
FALSE,stunting,numerator,,rwhr21dt,RWA,1990
FALSE,stunting,denominator,,rwhr21dt,RWA,1990
TRUE,registration,statistic,,rwhr21dt,RWA,1990
TRUE,registration,numerator,,rwhr21dt,RWA,1990
TRUE,registration,denominator,,rwhr21dt,RWA,1990
FALSE,registration,statistic,,rwhr21dt,RWA,1990
FALSE,registration,numerator,,rwhr21dt,RWA,1990
FALSE,registration,denominator,,rwhr21dt,RWA,1990
TRUE,mortality,statistic,,rwhr53dt,RWA,2005
TRUE,mortality,numerator,,rwhr53dt,RWA,2005
TRUE,mortality,denominator,,rwhr53dt,RWA,2005
FALSE,mortality,statistic,0.165245077895961,rwhr53dt,RWA,2005
FALSE,mortality,numerator,3233.427412,rwhr53dt,RWA,2005
FALSE,mortality,denominator,19567.46581,rwhr53dt,RWA,2005
TRUE,stunting,statistic,,rwhr53dt,RWA,2005
TRUE,stunting,numerator,,rwhr53dt,RWA,2005
TRUE,stunting,denominator,,rwhr53dt,RWA,2005
FALSE,stunting,statistic,,rwhr53dt,RWA,2005
FALSE,stunting,numerator,,rwhr53dt,RWA,2005
FALSE,stunting,denominator,,rwhr53dt,RWA,2005
TRUE,registration,statistic,,rwhr53dt,RWA,2005
TRUE,registration,numerator,,rwhr53dt,RWA,2005
TRUE,registration,denominator,,rwhr53dt,RWA,2005
FALSE,registration,statistic,,rwhr53dt,RWA,2005
FALSE,registration,numerator,,rwhr53dt,RWA,2005
FALSE,registration,denominator,,rwhr53dt,RWA,2005
TRUE,mortality,statistic,,rwhr5adt,RWA,2008
TRUE,mortality,numerator,,rwhr5adt,RWA,2008
TRUE,mortality,denominator,,rwhr5adt,RWA,2008
FALSE,mortality,statistic,0.120519423408076,rwhr5adt,RWA,2008
FALSE,mortality,numerator,1498.251111,rwhr5adt,RWA,2008
FALSE,mortality,denominator,12431.615325,rwhr5adt,RWA,2008
TRUE,stunting,statistic,,rwhr5adt,RWA,2008
TRUE,stunting,numerator,,rwhr5adt,RWA,2008
TRUE,stunting,denominator,,rwhr5adt,RWA,2008
FALSE,stunting,statistic,,rwhr5adt,RWA,2008
FALSE,stunting,numerator,,rwhr5adt,RWA,2008
FALSE,stunting,denominator,,rwhr5adt,RWA,2008
TRUE,registration,statistic,,rwhr5adt,RWA,2008
TRUE,registration,numerator,,rwhr5adt,RWA,2008
TRUE,registration,denominator,,rwhr5adt,RWA,2008
FALSE,registration,statistic,,rwhr5adt,RWA,2008
FALSE,registration,numerator,,rwhr5adt,RWA,2008
FALSE,registration,denominator,,rwhr5adt,RWA,2008
TRUE,mortality,statistic,0.138906955072498,rwhr61dt,RWA,2011
TRUE,mortality,numerator,24.4693365,rwhr61dt,RWA,2011
TRUE,mortality,denominator,176.156309,rwhr61dt,RWA,2011
FALSE,mortality,statistic,0.100710072477885,rwhr61dt,RWA,2011
FALSE,mortality,numerator,2112.73838,rwhr61dt,RWA,2011
FALSE,mortality,denominator,20978.4218005,rwhr61dt,RWA,2011
TRUE,stunting,statistic,0.485415407523618,rwhr61dt,RWA,2011
TRUE,stunting,numerator,16.883842,rwhr61dt,RWA,2011
TRUE,stunting,denominator,34.782254,rwhr61dt,RWA,2011
FALSE,stunting,statistic,0.442951388636605,rwhr61dt,RWA,2011
FALSE,stunting,numerator,1941.158456,rwhr61dt,RWA,2011
FALSE,stunting,denominator,4382.328413,rwhr61dt,RWA,2011
TRUE,registration,statistic,0.658269220405957,rwhr61dt,RWA,2011
TRUE,registration,numerator,39.247677,rwhr61dt,RWA,2011
TRUE,registration,denominator,59.622531,rwhr61dt,RWA,2011
FALSE,registration,statistic,0.631146150997108,rwhr61dt,RWA,2011
FALSE,registration,numerator,5689.202497,rwhr61dt,RWA,2011
FALSE,registration,denominator,9014.080951,rwhr61dt,RWA,2011
TRUE,mortality,statistic,0.0453167597266507,rwhr70dt,RWA,2015
TRUE,mortality,numerator,7.574854,rwhr70dt,RWA,2015
TRUE,mortality,denominator,167.153478,rwhr70dt,RWA,2015
FALSE,mortality,statistic,0.0687844342254467,rwhr70dt,RWA,2015
FALSE,mortality,numerator,1324.829938,rwhr70dt,RWA,2015
FALSE,mortality,denominator,19260.606748,rwhr70dt,RWA,2015
TRUE,stunting,statistic,0.605093945303726,rwhr70dt,RWA,2015
TRUE,stunting,numerator,19.774003,rwhr70dt,RWA,2015
TRUE,stunting,denominator,32.679228,rwhr70dt,RWA,2015
FALSE,stunting,statistic,0.381151136350937,rwhr70dt,RWA,2015
FALSE,stunting,numerator,1457.647917,rwhr70dt,RWA,2015
FALSE,stunting,denominator,3824.330503,rwhr70dt,RWA,2015
TRUE,registration,statistic,0.264788060999548,rwhr70dt,RWA,2015
TRUE,registration,numerator,19.465956,rwhr70dt,RWA,2015
TRUE,registration,denominator,73.515233,rwhr70dt,RWA,2015
FALSE,registration,statistic,0.582010787441596,rwhr70dt,RWA,2015
FALSE,registration,numerator,4486.133656,rwhr70dt,RWA,2015
FALSE,registration,denominator,7707.990561,rwhr70dt,RWA,2015
TRUE,mortality,statistic,0.093589824525278,slhr51dt,SLE,2008
TRUE,mortality,numerator,7.265734,slhr51dt,SLE,2008
TRUE,mortality,denominator,77.633803,slhr51dt,SLE,2008
FALSE,mortality,statistic,0.154193252434021,slhr51dt,SLE,2008
FALSE,mortality,numerator,2188.932189,slhr51dt,SLE,2008
FALSE,mortality,denominator,14196.0309835,slhr51dt,SLE,2008
TRUE,stunting,statistic,0.393982593264744,slhr51dt,SLE,2008
TRUE,stunting,numerator,6.625898,slhr51dt,SLE,2008
TRUE,stunting,denominator,16.817743,slhr51dt,SLE,2008
FALSE,stunting,statistic,0.366762112098819,slhr51dt,SLE,2008
FALSE,stunting,numerator,1014.156212,slhr51dt,SLE,2008
FALSE,stunting,denominator,2765.160791,slhr51dt,SLE,2008
TRUE,registration,statistic,0.405082179370146,slhr51dt,SLE,2008
TRUE,registration,numerator,17.656799,slhr51dt,SLE,2008
TRUE,registration,denominator,43.58819,slhr51dt,SLE,2008
FALSE,registration,statistic,0.509197617187428,slhr51dt,SLE,2008
FALSE,registration,numerator,3408.646857,slhr51dt,SLE,2008
FALSE,registration,denominator,6694.153197,slhr51dt,SLE,2008
TRUE,mortality,statistic,0.182714365031661,slhr61dt,SLE,2013
TRUE,mortality,numerator,33.080312,slhr61dt,SLE,2013
TRUE,mortality,denominator,181.0493225,slhr61dt,SLE,2013
FALSE,mortality,statistic,0.167646805294686,slhr61dt,SLE,2013
FALSE,mortality,numerator,4969.11301,slhr61dt,SLE,2013
FALSE,mortality,denominator,29640.368042,slhr61dt,SLE,2013
TRUE,stunting,statistic,0.312653897301252,slhr61dt,SLE,2013
TRUE,stunting,numerator,8.918106,slhr61dt,SLE,2013
TRUE,stunting,denominator,28.523892,slhr61dt,SLE,2013
FALSE,stunting,statistic,0.381512811073775,slhr61dt,SLE,2013
FALSE,stunting,numerator,1944.659169,slhr61dt,SLE,2013
FALSE,stunting,denominator,5097.231633,slhr61dt,SLE,2013
TRUE,registration,statistic,0.784437657878215,slhr61dt,SLE,2013
TRUE,registration,numerator,55.833061,slhr61dt,SLE,2013
TRUE,registration,denominator,71.175906,slhr61dt,SLE,2013
FALSE,registration,statistic,0.766628929253093,slhr61dt,SLE,2013
FALSE,registration,numerator,9391.812143,slhr61dt,SLE,2013
FALSE,registration,denominator,12250.792769,slhr61dt,SLE,2013
TRUE,mortality,statistic,0.129312991582851,snhr32dt,SEN,1996
TRUE,mortality,numerator,12.31959,snhr32dt,SEN,1996
TRUE,mortality,denominator,95.269546,snhr32dt,SEN,1996
FALSE,mortality,statistic,0.128476575060591,snhr32dt,SEN,1996
FALSE,mortality,numerator,2125.0655665,snhr32dt,SEN,1996
FALSE,mortality,denominator,16540.4904785,snhr32dt,SEN,1996
TRUE,stunting,statistic,,snhr32dt,SEN,1996
TRUE,stunting,numerator,,snhr32dt,SEN,1996
TRUE,stunting,denominator,,snhr32dt,SEN,1996
FALSE,stunting,statistic,,snhr32dt,SEN,1996
FALSE,stunting,numerator,,snhr32dt,SEN,1996
FALSE,stunting,denominator,,snhr32dt,SEN,1996
TRUE,registration,statistic,,snhr32dt,SEN,1996
TRUE,registration,numerator,,snhr32dt,SEN,1996
TRUE,registration,denominator,,snhr32dt,SEN,1996
FALSE,registration,statistic,,snhr32dt,SEN,1996
FALSE,registration,numerator,,snhr32dt,SEN,1996
FALSE,registration,denominator,,snhr32dt,SEN,1996
TRUE,mortality,statistic,0.185624051699244,snhr4hdt,SEN,2005
TRUE,mortality,numerator,18.010148,snhr4hdt,SEN,2005
TRUE,mortality,denominator,97.024862,snhr4hdt,SEN,2005
FALSE,mortality,statistic,0.119693868386933,snhr4hdt,SEN,2005
FALSE,mortality,numerator,2852.2068475,snhr4hdt,SEN,2005
FALSE,mortality,denominator,23829.1809425,snhr4hdt,SEN,2005
TRUE,stunting,statistic,,snhr4hdt,SEN,2005
TRUE,stunting,numerator,,snhr4hdt,SEN,2005
TRUE,stunting,denominator,,snhr4hdt,SEN,2005
FALSE,stunting,statistic,,snhr4hdt,SEN,2005
FALSE,stunting,numerator,,snhr4hdt,SEN,2005
FALSE,stunting,denominator,,snhr4hdt,SEN,2005
TRUE,registration,statistic,,snhr4hdt,SEN,2005
TRUE,registration,numerator,,snhr4hdt,SEN,2005
TRUE,registration,denominator,,snhr4hdt,SEN,2005
FALSE,registration,statistic,,snhr4hdt,SEN,2005
FALSE,registration,numerator,,snhr4hdt,SEN,2005
FALSE,registration,denominator,,snhr4hdt,SEN,2005
TRUE,mortality,statistic,0.086295773530399,snhr61dt,SEN,2011
TRUE,mortality,numerator,12.5547155,snhr61dt,SEN,2011
TRUE,mortality,denominator,145.484709,snhr61dt,SEN,2011
FALSE,mortality,statistic,0.0811973801240289,snhr61dt,SEN,2011
FALSE,mortality,numerator,2044.542043,snhr61dt,SEN,2011
FALSE,mortality,denominator,25179.901616,snhr61dt,SEN,2011
TRUE,stunting,statistic,0.289249322715175,snhr61dt,SEN,2011
TRUE,stunting,numerator,6.184108,snhr61dt,SEN,2011
TRUE,stunting,denominator,21.379853,snhr61dt,SEN,2011
FALSE,stunting,statistic,0.265557162002501,snhr61dt,SEN,2011
FALSE,stunting,numerator,999.354441,snhr61dt,SEN,2011
FALSE,stunting,denominator,3763.236636,snhr61dt,SEN,2011
TRUE,registration,statistic,0.343431761589341,snhr61dt,SEN,2011
TRUE,registration,numerator,24.961694,snhr61dt,SEN,2011
TRUE,registration,denominator,72.683126,snhr61dt,SEN,2011
FALSE,registration,statistic,0.750983587859449,snhr61dt,SEN,2011
FALSE,registration,numerator,9576.335507,snhr61dt,SEN,2011
FALSE,registration,denominator,12751.724088,snhr61dt,SEN,2011
TRUE,mortality,statistic,0.0783123187738491,snhr6ddt,SEN,2013
TRUE,mortality,numerator,8.531697,snhr6ddt,SEN,2013
TRUE,mortality,denominator,108.9445075,snhr6ddt,SEN,2013
FALSE,mortality,statistic,0.0697637264069504,snhr6ddt,SEN,2013
FALSE,mortality,numerator,957.622085,snhr6ddt,SEN,2013
FALSE,mortality,denominator,13726.647562,snhr6ddt,SEN,2013
TRUE,stunting,statistic,0.315975571956713,snhr6ddt,SEN,2013
TRUE,stunting,numerator,12.980328,snhr6ddt,SEN,2013
TRUE,stunting,denominator,41.080163,snhr6ddt,SEN,2013
FALSE,stunting,statistic,0.188513399709969,snhr6ddt,SEN,2013
FALSE,stunting,numerator,1097.696178,snhr6ddt,SEN,2013
FALSE,stunting,denominator,5822.907972,snhr6ddt,SEN,2013
TRUE,registration,statistic,0.324613377472337,snhr6ddt,SEN,2013
TRUE,registration,numerator,14.276447,snhr6ddt,SEN,2013
TRUE,registration,denominator,43.979848,snhr6ddt,SEN,2013
FALSE,registration,statistic,0.731272154234166,snhr6ddt,SEN,2013
FALSE,registration,numerator,4833.364405,snhr6ddt,SEN,2013
FALSE,registration,denominator,6609.528856,snhr6ddt,SEN,2013
TRUE,mortality,statistic,0.0595858641075406,snhr7hdt,SEN,2015
TRUE,mortality,numerator,4.64062,snhr7hdt,SEN,2015
TRUE,mortality,denominator,77.8812235,snhr7hdt,SEN,2015
FALSE,mortality,statistic,0.065295981349557,snhr7hdt,SEN,2015
FALSE,mortality,numerator,925.673696,snhr7hdt,SEN,2015
FALSE,mortality,denominator,14176.5798885,snhr7hdt,SEN,2015
TRUE,stunting,statistic,0.263193142608743,snhr7hdt,SEN,2015
TRUE,stunting,numerator,9.68735,snhr7hdt,SEN,2015
TRUE,stunting,denominator,36.807,snhr7hdt,SEN,2015
FALSE,stunting,statistic,0.206018881393445,snhr7hdt,SEN,2015
FALSE,stunting,numerator,1237.605171,snhr7hdt,SEN,2015
FALSE,stunting,denominator,6007.241485,snhr7hdt,SEN,2015
TRUE,registration,statistic,0.218495683171699,snhr7hdt,SEN,2015
TRUE,registration,numerator,8.944988,snhr7hdt,SEN,2015
TRUE,registration,denominator,40.938969,snhr7hdt,SEN,2015
FALSE,registration,statistic,0.685821265384802,snhr7hdt,SEN,2015
FALSE,registration,numerator,4387.017058,snhr7hdt,SEN,2015
FALSE,registration,denominator,6396.735242,snhr7hdt,SEN,2015
TRUE,mortality,statistic,0.0620407210267316,snhr7zdt,SEN,2015
TRUE,mortality,numerator,11.337598,snhr7zdt,SEN,2015
TRUE,mortality,denominator,182.744459,snhr7zdt,SEN,2015
FALSE,mortality,statistic,0.0578067986583352,snhr7zdt,SEN,2015
FALSE,mortality,numerator,1501.4016185,snhr7zdt,SEN,2015
FALSE,mortality,denominator,25972.7515335,snhr7zdt,SEN,2015
TRUE,stunting,statistic,0.299728341585462,snhr7zdt,SEN,2015
TRUE,stunting,numerator,23.341787,snhr7zdt,SEN,2015
TRUE,stunting,denominator,77.876476,snhr7zdt,SEN,2015
FALSE,stunting,statistic,0.166174591018877,snhr7zdt,SEN,2015
FALSE,stunting,numerator,1802.535001,snhr7zdt,SEN,2015
FALSE,stunting,denominator,10847.23597,snhr7zdt,SEN,2015
TRUE,registration,statistic,0.461805872262081,snhr7zdt,SEN,2015
TRUE,registration,numerator,39.263748,snhr7zdt,SEN,2015
TRUE,registration,denominator,85.022193,snhr7zdt,SEN,2015
FALSE,registration,statistic,0.780268593522421,snhr7zdt,SEN,2015
FALSE,registration,numerator,9219.643066,snhr7zdt,SEN,2015
FALSE,registration,denominator,11815.98637,snhr7zdt,SEN,2015
TRUE,mortality,statistic,,sthr50dt,,2008
TRUE,mortality,numerator,,sthr50dt,,2008
TRUE,mortality,denominator,,sthr50dt,,2008
FALSE,mortality,statistic,,sthr50dt,,2008
FALSE,mortality,numerator,,sthr50dt,,2008
FALSE,mortality,denominator,,sthr50dt,,2008
TRUE,stunting,statistic,,sthr50dt,,2008
TRUE,stunting,numerator,,sthr50dt,,2008
TRUE,stunting,denominator,,sthr50dt,,2008
FALSE,stunting,statistic,,sthr50dt,,2008
FALSE,stunting,numerator,,sthr50dt,,2008
FALSE,stunting,denominator,,sthr50dt,,2008
TRUE,registration,statistic,,sthr50dt,,2008
TRUE,registration,numerator,,sthr50dt,,2008
TRUE,registration,denominator,,sthr50dt,,2008
FALSE,registration,statistic,,sthr50dt,,2008
FALSE,registration,numerator,,sthr50dt,,2008
FALSE,registration,denominator,,sthr50dt,,2008
TRUE,mortality,statistic,0.042714547446331,szhr51dt,SWZ,2005
TRUE,mortality,numerator,1.117264,szhr51dt,SWZ,2005
TRUE,mortality,denominator,26.156522,szhr51dt,SWZ,2005
FALSE,mortality,statistic,0.0936639070303428,szhr51dt,SWZ,2005
FALSE,mortality,numerator,600.407745,szhr51dt,SWZ,2005
FALSE,mortality,denominator,6410.23596,szhr51dt,SWZ,2005
TRUE,stunting,statistic,0.421559150154769,szhr51dt,SWZ,2005
TRUE,stunting,numerator,5.520871,szhr51dt,SWZ,2005
TRUE,stunting,denominator,13.096314,szhr51dt,SWZ,2005
FALSE,stunting,statistic,0.292408060643324,szhr51dt,SWZ,2005
FALSE,stunting,numerator,861.575709,szhr51dt,SWZ,2005
FALSE,stunting,denominator,2946.484126,szhr51dt,SWZ,2005
TRUE,registration,statistic,0.248573217348889,szhr51dt,SWZ,2005
TRUE,registration,numerator,4.060488,szhr51dt,SWZ,2005
TRUE,registration,denominator,16.335179,szhr51dt,SWZ,2005
FALSE,registration,statistic,0.300861127194813,szhr51dt,SWZ,2005
FALSE,registration,numerator,992.844954,szhr51dt,SWZ,2005
FALSE,registration,denominator,3300.01075,szhr51dt,SWZ,2005
TRUE,mortality,statistic,,tdhr31dt,TCD,1996
TRUE,mortality,numerator,,tdhr31dt,TCD,1996
TRUE,mortality,denominator,,tdhr31dt,TCD,1996
FALSE,mortality,statistic,0.180629400992141,tdhr31dt,TCD,1996
FALSE,mortality,numerator,2911.634954,tdhr31dt,TCD,1996
FALSE,mortality,denominator,16119.3855375,tdhr31dt,TCD,1996
TRUE,stunting,statistic,,tdhr31dt,TCD,1996
TRUE,stunting,numerator,,tdhr31dt,TCD,1996
TRUE,stunting,denominator,,tdhr31dt,TCD,1996
FALSE,stunting,statistic,,tdhr31dt,TCD,1996
FALSE,stunting,numerator,,tdhr31dt,TCD,1996
FALSE,stunting,denominator,,tdhr31dt,TCD,1996
TRUE,registration,statistic,,tdhr31dt,TCD,1996
TRUE,registration,numerator,,tdhr31dt,TCD,1996
TRUE,registration,denominator,,tdhr31dt,TCD,1996
FALSE,registration,statistic,,tdhr31dt,TCD,1996
FALSE,registration,numerator,,tdhr31dt,TCD,1996
FALSE,registration,denominator,,tdhr31dt,TCD,1996
TRUE,mortality,statistic,0.148487609320445,tdhr41dt,TCD,2005
TRUE,mortality,numerator,1.653356,tdhr41dt,TCD,2005
TRUE,mortality,denominator,11.1346395,tdhr41dt,TCD,2005
FALSE,mortality,statistic,0.183066492987892,tdhr41dt,TCD,2005
FALSE,mortality,numerator,2584.3675315,tdhr41dt,TCD,2005
FALSE,mortality,denominator,14117.0975055,tdhr41dt,TCD,2005
TRUE,stunting,statistic,,tdhr41dt,TCD,2005
TRUE,stunting,numerator,,tdhr41dt,TCD,2005
TRUE,stunting,denominator,,tdhr41dt,TCD,2005
FALSE,stunting,statistic,,tdhr41dt,TCD,2005
FALSE,stunting,numerator,,tdhr41dt,TCD,2005
FALSE,stunting,denominator,,tdhr41dt,TCD,2005
TRUE,registration,statistic,,tdhr41dt,TCD,2005
TRUE,registration,numerator,,tdhr41dt,TCD,2005
TRUE,registration,denominator,,tdhr41dt,TCD,2005
FALSE,registration,statistic,,tdhr41dt,TCD,2005
FALSE,registration,numerator,,tdhr41dt,TCD,2005
FALSE,registration,denominator,,tdhr41dt,TCD,2005
TRUE,mortality,statistic,0.0884877975295764,tdhr71dt,TCD,2015
TRUE,mortality,numerator,21.588051,tdhr71dt,TCD,2015
TRUE,mortality,denominator,243.966418,tdhr71dt,TCD,2015
FALSE,mortality,statistic,0.135024790126297,tdhr71dt,TCD,2015
FALSE,mortality,numerator,6058.367466,tdhr71dt,TCD,2015
FALSE,mortality,denominator,44868.556806,tdhr71dt,TCD,2015
TRUE,stunting,statistic,0.530487229976662,tdhr71dt,TCD,2015
TRUE,stunting,numerator,31.817814,tdhr71dt,TCD,2015
TRUE,stunting,denominator,59.978473,tdhr71dt,TCD,2015
FALSE,stunting,statistic,0.398277762540729,tdhr71dt,TCD,2015
FALSE,stunting,numerator,4355.641728,tdhr71dt,TCD,2015
FALSE,stunting,denominator,10936.191115,tdhr71dt,TCD,2015
TRUE,registration,statistic,0.118596327758134,tdhr71dt,TCD,2015
TRUE,registration,numerator,11.244381,tdhr71dt,TCD,2015
TRUE,registration,denominator,94.812219,tdhr71dt,TCD,2015
FALSE,registration,statistic,0.123775507190388,tdhr71dt,TCD,2015
FALSE,registration,numerator,2289.102421,tdhr71dt,TCD,2015
FALSE,registration,denominator,18493.985385,tdhr71dt,TCD,2015
TRUE,mortality,statistic,0.21949986633344,tghr31dt,TGO,1996
TRUE,mortality,numerator,3.1323915,tghr31dt,TGO,1996
TRUE,mortality,denominator,14.270585,tghr31dt,TGO,1996
FALSE,mortality,statistic,0.131599109329302,tghr31dt,TGO,1996
FALSE,mortality,numerator,2104.9886545,tghr31dt,TGO,1996
FALSE,mortality,denominator,15995.462775,tghr31dt,TGO,1996
TRUE,stunting,statistic,,tghr31dt,TGO,1996
TRUE,stunting,numerator,,tghr31dt,TGO,1996
TRUE,stunting,denominator,,tghr31dt,TGO,1996
FALSE,stunting,statistic,,tghr31dt,TGO,1996
FALSE,stunting,numerator,,tghr31dt,TGO,1996
FALSE,stunting,denominator,,tghr31dt,TGO,1996
TRUE,registration,statistic,,tghr31dt,TGO,1996
TRUE,registration,numerator,,tghr31dt,TGO,1996
TRUE,registration,denominator,,tghr31dt,TGO,1996
FALSE,registration,statistic,,tghr31dt,TGO,1996
FALSE,registration,numerator,,tghr31dt,TGO,1996
FALSE,registration,denominator,,tghr31dt,TGO,1996
TRUE,mortality,statistic,0.142102989799302,tghr61dt,TGO,2013
TRUE,mortality,numerator,20.2356335,tghr61dt,TGO,2013
TRUE,mortality,denominator,142.4011805,tghr61dt,TGO,2013
FALSE,mortality,statistic,0.0852208180522047,tghr61dt,TGO,2013
FALSE,mortality,numerator,1327.863192,tghr61dt,TGO,2013
FALSE,mortality,denominator,15581.441511,tghr61dt,TGO,2013
TRUE,stunting,statistic,0.365100898185372,tghr61dt,TGO,2013
TRUE,stunting,numerator,10.198765,tghr61dt,TGO,2013
TRUE,stunting,denominator,27.9341,tghr61dt,TGO,2013
FALSE,stunting,statistic,0.277456422407571,tghr61dt,TGO,2013
FALSE,stunting,numerator,909.964056,tghr61dt,TGO,2013
FALSE,stunting,denominator,3279.664778,tghr61dt,TGO,2013
TRUE,registration,statistic,,tghr61dt,TGO,2013
TRUE,registration,numerator,,tghr61dt,TGO,2013
TRUE,registration,denominator,,tghr61dt,TGO,2013
FALSE,registration,statistic,,tghr61dt,TGO,2013
FALSE,registration,numerator,,tghr61dt,TGO,2013
FALSE,registration,denominator,,tghr61dt,TGO,2013
TRUE,mortality,statistic,0.263429945245038,tjhr61dt,TJK,2012
TRUE,mortality,numerator,3.983205,tjhr61dt,TJK,2012
TRUE,mortality,denominator,15.1205475,tjhr61dt,TJK,2012
FALSE,mortality,statistic,0.0471561150286041,tjhr61dt,TJK,2012
FALSE,mortality,numerator,542.0738145,tjhr61dt,TJK,2012
FALSE,mortality,denominator,11495.3026595,tjhr61dt,TJK,2012
TRUE,stunting,statistic,0.465440568962212,tjhr61dt,TJK,2012
TRUE,stunting,numerator,1.408358,tjhr61dt,TJK,2012
TRUE,stunting,denominator,3.02586,tjhr61dt,TJK,2012
FALSE,stunting,statistic,0.263832391877091,tjhr61dt,TJK,2012
FALSE,stunting,numerator,1349.971193,tjhr61dt,TJK,2012
FALSE,stunting,denominator,5116.775781,tjhr61dt,TJK,2012
TRUE,registration,statistic,1,tjhr61dt,TJK,2012
TRUE,registration,numerator,4.434218,tjhr61dt,TJK,2012
TRUE,registration,denominator,4.434218,tjhr61dt,TJK,2012
FALSE,registration,statistic,0.921032378312102,tjhr61dt,TJK,2012
FALSE,registration,numerator,4979.493443,tjhr61dt,TJK,2012
FALSE,registration,denominator,5406.42605,tjhr61dt,TJK,2012
TRUE,mortality,statistic,0.0199637616477524,tjhr70dt,TJK,2015
TRUE,mortality,numerator,0.351084,tjhr70dt,TJK,2015
TRUE,mortality,denominator,17.5860645,tjhr70dt,TJK,2015
FALSE,mortality,statistic,0.0337663464788114,tjhr70dt,TJK,2015
FALSE,mortality,numerator,463.078281,tjhr70dt,TJK,2015
FALSE,mortality,denominator,13714.1956205,tjhr70dt,TJK,2015
TRUE,stunting,statistic,0.315781233442889,tjhr70dt,TJK,2015
TRUE,stunting,numerator,2.914477,tjhr70dt,TJK,2015
TRUE,stunting,denominator,9.229418,tjhr70dt,TJK,2015
FALSE,stunting,statistic,0.178317708173382,tjhr70dt,TJK,2015
FALSE,stunting,numerator,1200.141459,tjhr70dt,TJK,2015
FALSE,stunting,denominator,6730.354889,tjhr70dt,TJK,2015
TRUE,registration,statistic,1,tjhr70dt,TJK,2015
TRUE,registration,numerator,9.229418,tjhr70dt,TJK,2015
TRUE,registration,denominator,9.229418,tjhr70dt,TJK,2015
FALSE,registration,statistic,0.956743609215258,tjhr70dt,TJK,2015
FALSE,registration,numerator,6543.950848,tjhr70dt,TJK,2015
FALSE,registration,denominator,6839.816629,tjhr70dt,TJK,2015
TRUE,mortality,statistic,0.0691562784442521,tlhr61dt,TLS,2010
TRUE,mortality,numerator,10.8509695,tlhr61dt,TLS,2010
TRUE,mortality,denominator,156.9050525,tlhr61dt,TLS,2010
FALSE,mortality,statistic,0.0779151588342532,tlhr61dt,TLS,2010
FALSE,mortality,numerator,1799.6879255,tlhr61dt,TLS,2010
FALSE,mortality,denominator,23098.046034,tlhr61dt,TLS,2010
TRUE,stunting,statistic,0.702983777824193,tlhr61dt,TLS,2010
TRUE,stunting,numerator,36.85403,tlhr61dt,TLS,2010
TRUE,stunting,denominator,52.42515,tlhr61dt,TLS,2010
FALSE,stunting,statistic,0.582731235269921,tlhr61dt,TLS,2010
FALSE,stunting,numerator,4743.442834,tlhr61dt,TLS,2010
FALSE,stunting,denominator,8140.018154,tlhr61dt,TLS,2010
TRUE,registration,statistic,0.550097561300157,tlhr61dt,TLS,2010
TRUE,registration,numerator,32.989908,tlhr61dt,TLS,2010
TRUE,registration,denominator,59.971013,tlhr61dt,TLS,2010
FALSE,registration,statistic,0.55123485604743,tlhr61dt,TLS,2010
FALSE,registration,numerator,5558.608237,tlhr61dt,TLS,2010
FALSE,registration,denominator,10083.920086,tlhr61dt,TLS,2010
TRUE,mortality,statistic,0.0336853305686416,tlhr71dt,TLS,2015
TRUE,mortality,numerator,3.8462825,tlhr71dt,TLS,2015
TRUE,mortality,denominator,114.182715,tlhr71dt,TLS,2015
FALSE,mortality,statistic,0.03952552138919,tlhr71dt,TLS,2015
FALSE,mortality,numerator,697.7583325,tlhr71dt,TLS,2015
FALSE,mortality,denominator,17653.361878,tlhr71dt,TLS,2015
TRUE,stunting,statistic,0.445140050696101,tlhr71dt,TLS,2015
TRUE,stunting,numerator,23.214566,tlhr71dt,TLS,2015
TRUE,stunting,denominator,52.151151,tlhr71dt,TLS,2015
FALSE,stunting,statistic,0.457244874584788,tlhr71dt,TLS,2015
FALSE,stunting,numerator,3060.119704,tlhr71dt,TLS,2015
FALSE,stunting,denominator,6692.518329,tlhr71dt,TLS,2015
TRUE,registration,statistic,0.446452333328387,tlhr71dt,TLS,2015
TRUE,registration,numerator,27.530972,tlhr71dt,TLS,2015
TRUE,registration,denominator,61.666095,tlhr71dt,TLS,2015
FALSE,registration,statistic,0.60569921745399,tlhr71dt,TLS,2015
FALSE,registration,numerator,4608.848794,tlhr71dt,TLS,2015
FALSE,registration,denominator,7609.137772,tlhr71dt,TLS,2015
TRUE,mortality,statistic,,trhr31dt,TUR,1993
TRUE,mortality,numerator,,trhr31dt,TUR,1993
TRUE,mortality,denominator,,trhr31dt,TUR,1993
FALSE,mortality,statistic,0.0812093405606476,trhr31dt,TUR,1993
FALSE,mortality,numerator,843.4352685,trhr31dt,TUR,1993
FALSE,mortality,denominator,10385.939138,trhr31dt,TUR,1993
TRUE,stunting,statistic,,trhr31dt,TUR,1993
TRUE,stunting,numerator,,trhr31dt,TUR,1993
TRUE,stunting,denominator,,trhr31dt,TUR,1993
FALSE,stunting,statistic,,trhr31dt,TUR,1993
FALSE,stunting,numerator,,trhr31dt,TUR,1993
FALSE,stunting,denominator,,trhr31dt,TUR,1993
TRUE,registration,statistic,,trhr31dt,TUR,1993
TRUE,registration,numerator,,trhr31dt,TUR,1993
TRUE,registration,denominator,,trhr31dt,TUR,1993
