iso3,country,variable,variable.1,1999,2002,2005,2008,2010,2011,2012,2013,2015
MMR,Myanmar,registration,value,0.930950033471705,0.912600893467742,0.890096173682066,0.853456543249127,0.839717594431469,0.842705633678787,0.837811352866435,0.837040831240679,0.827087052984302
MMR,Myanmar,stunting,value,0.189548649269574,0.217260523708006,0.236008391570718,0.263819574566494,0.274664195668522,0.272112397899175,0.277002697675253,0.277923697833428,0.28376080148327
MOZ,Mozambique,education,value,0.0356051714147271,0.0493259382107979,0.0685218912624435,0.0950955394163549,0.117260914597332,0.133165484120017,0.133218352456539,0.136979608278729,0.138092895325216
MOZ,Mozambique,mortality,value,0.143258140237288,0.128204718031423,0.113958814071175,0.102878915353677,0.0932181850054739,0.0878950993229498,0.0878950993229498,0.0887025609583827,0.0888098425135572
MOZ,Mozambique,registration,value,0.548021950961855,0.552547561458192,0.552166348936314,0.539359196416149,0.539188003846332,0.544216921503812,0.544217283441972,0.546660375463628,0.547073527492644
MOZ,Mozambique,stunting,value,0.254745587873934,0.257069625595834,0.268322814307646,0.296783528980202,0.311693966121474,0.317467570810675,0.317469985522527,0.311089820052411,0.310522919716629
MWI,Malawi,education,value,0.0996799568105465,0.156158796584127,0.209748814439711,0.23965949846611,0.26543366659862,0.287780418172019,0.320871044069762,0.340697535942395,0.381160737851577
MWI,Malawi,mortality,value,0.164831741444394,0.137150333921997,0.113685836916451,0.108386917886041,0.10569134559434,0.0981689480847342,0.0874787279995817,0.0795740628822055,0.0639724167765672
MWI,Malawi,registration,value,0.695812514228514,0.708815476434628,0.716078419067843,0.716196766618396,0.718298127397697,0.72185863056614,0.730290368403534,0.731652837307023,0.734819765059205
MWI,Malawi,stunting,value,0.450750095283923,0.407827702682515,0.383013446634,0.39829254595894,0.402811321392261,0.377041074453866,0.349057279101895,0.326855094612245,0.285060804597694
NAM,Namibia,education,value,0.161704108622861,0.18953856931659,0.210271518188013,0.231568150938775,0.250945086638264,0.260738221448947,0.267458580220748,0.276864230478249,0.271581129915182
NAM,Namibia,mortality,value,0.0580445983734365,0.055893469782294,0.0586682144107896,0.0595236339791886,0.0568729020307747,0.0555617846359233,0.0544133276798549,0.0530834348662619,0.0531384904387649
NAM,Namibia,registration,value,0.706593806087864,0.711754140717685,0.706001201782879,0.736213906189603,0.808818775338516,0.845195326329952,0.880286164419672,0.916793228392632,0.914393008638556
NAM,Namibia,stunting,value,0.22838655263442,0.234807045436968,0.257896915561111,0.268587550634555,0.251882494523302,0.243532244543442,0.236394660289176,0.228032191663601,0.230065613553419
NER,Niger,education,value,0.0372764917634556,0.0362517037721453,0.0379339521686738,0.035637257936252,0.0341121250440171,0.0372307472003761,0.0368303328295351,0.0406801651755882,0.0424471567341384
NER,Niger,mortality,value,0.216361877871783,0.199237623147394,0.178173487412435,0.161744071426472,0.148495859673597,0.137727854078438,0.130817665322385,0.12686804806285,0.125846110491681
NER,Niger,registration,value,0.499005901011628,0.50274194741896,0.529873742672518,0.579185460639681,0.63151936545437,0.683261756140407,0.717666315396863,0.734576141238554,0.742733764753484
NER,Niger,stunting,value,0.379397775687004,0.408101038208304,0.426673944981074,0.436392007543262,0.437963279562918,0.427334329165587,0.422548173272165,0.416131856090079,0.408721708484351
NGA,Nigeria,education,value,0.278951268649351,0.291135954379488,0.358868129316114,0.455957512619609,0.441413686127141,0.471654858850188,0.495053451509032,0.520591783026204,0.529997338471403
NGA,Nigeria,mortality,value,0.149203039228174,0.15375399017561,0.140625216284499,0.119153940309084,0.101781320065368,0.0981797638198544,0.0955880130360725,0.0932155899251033,0.0927831855842477
NGA,Nigeria,registration,value,0.457981104862663,0.438193456601239,0.446802962730036,0.464063142956076,0.479621861675673,0.490916465248585,0.496898009331848,0.503379041563635,0.513987482856932
NGA,Nigeria,stunting,value,0.33208768413874,0.326677589117701,0.326140187649186,0.336244177056045,0.306889541866433,0.291377075249922,0.276776171598328,0.263998668415736,0.259960897337246
NIC,Nicaragua,education,value,0.156213356718254,0.167585471949385,0.171885901608617,0.162039649246557,0.162313169340847,0.163015760078432,0.161980406695563,0.16177103711114,0.159348580042277
NIC,Nicaragua,mortality,value,0.0521420101803938,0.0466072156047135,0.0459977466828944,0.0478547483415305,0.0477043018132319,0.0475885505866465,0.0478417159529896,0.0479353851049678,0.0479440948475456
NIC,Nicaragua,stunting,value,0.243318094129635,0.208812539607184,0.2019760734125,0.218941897097924,0.218343148468054,0.216907396592497,0.219094885546473,0.219561001092773,0.223941063972828
NPL,Nepal,education,value,0.0982443202859631,0.114183665953886,0.133175079411975,0.157087305435136,0.170444794495741,0.191324746262162,0.185349001525389,0.197560304174183,0.213197749100021
NPL,Nepal,mortality,value,0.109376625756483,0.0932174995118554,0.0802985788446179,0.0705964716687993,0.0651168953474788,0.0600579672930453,0.0596353064441097,0.0562607492373697,0.0513051655693453
NPL,Nepal,registration,value,0.387469575999317,0.387661893130582,0.387592635411965,0.397718364534457,0.410563318259103,0.426504351567074,0.44056718071346,0.463103516035417,0.503514259773067
NPL,Nepal,stunting,value,0.465205868631067,0.465848103836718,0.455981231590415,0.43165368500397,0.411907477685594,0.384704544843318,0.391912845765777,0.379269975201946,0.363979245917264
PAK,Pakistan,education,value,0.13437900402267,0.176660482742411,0.20404674945002,0.229044039277425,0.237465205741426,0.24556913736434,0.248068204833937,0.262304531412573,0.278433974396651
PAK,Pakistan,mortality,value,0.105774189826235,0.0990175383147589,0.0958641344518805,0.0929990537719687,0.0932068167398321,0.0927091940646639,0.0933013178695611,0.0918925937294961,0.083538047464801
PAK,Pakistan,registration,value,0.258452350409469,0.268133466409543,0.264234413522249,0.25390198317233,0.234231401353835,0.227736970702491,0.216976263218176,0.216425849970933,0.34666323288017
PAK,Pakistan,stunting,value,0.497762917437481,0.479334838209623,0.477059594604342,0.469559451723787,0.461981019799348,0.454443780007609,0.452782413034049,0.441675391832308,0.408019592139752
PER,Peru,education,value,0.409703024615692,0.429787399465478,0.467604234104694,0.384337912773616,0.410947533470688,0.470519553108647,0.464331752595125,0.465170932622063,0.466138669055441
PER,Peru,mortality,value,0.0623968077874352,0.0518717048129829,0.0366328886868997,0.0344922812313042,0.0319530936519603,0.0294891437507074,0.0275261067608198,0.027524342001235,0.0275322642585805
PER,Peru,registration,value,0.97179670434894,0.971412665216581,0.972155540086143,0.970592778841386,0.969244090820552,0.969454418569412,0.969544391839204,0.969486329196865,0.969644160155866
PER,Peru,stunting,value,0.260664011893328,0.278002619804375,0.288684243378337,0.272263919643955,0.252354530617343,0.230619723359477,0.209950373994548,0.209624312987397,0.208501173856709
PHL,Philippines,education,value,0.417203787836403,0.437184841872089,0.478693511168332,0.508185236802458,0.533139670548907,0.553030864363505,0.564549450720009,0.574389049505211,0.587367893701932
PHL,Philippines,mortality,value,0.0505054764039734,0.0445645070009129,0.039389990724756,0.0365733843941589,0.0330532943617544,0.0306968168862564,0.0291045471530911,0.0276196221067834,0.0262724569321794
PHL,Philippines,registration,value,0.904142274229535,0.906437852362018,0.916819769629859,0.917430236196318,0.922966943654363,0.928079398787637,0.930135556334652,0.931338825288439,0.930878032771951
PRY,Paraguay,education,value,0.136780886795923,0.14331056850834,0.136789442809448,0.136795292368444,0.136799260841001,0.136800271678415,0.136801076264134,0.13680164864372,0.136801998994459
PRY,Paraguay,mortality,value,0.0453325886579883,0.0463447801257953,0.0453325886579883,0.0453325886579883,0.0453325886579883,0.0453325886579883,0.0453325886579883,0.0453325886579883,0.0453325886579883
PRY,Paraguay,stunting,value,0.162964780906317,0.145956376640495,0.162968751077017,0.162972811877372,0.162972786547685,0.162977907414955,0.162980218129681,0.162980435141643,0.162976565157784
RWA,Rwanda,education,value,0.0843377587528995,0.0785617619755247,0.0840265008265368,0.10281620187579,0.121013106074966,0.134752610187004,0.150429663288838,0.175218876757828,0.210439732425858
RWA,Rwanda,mortality,value,0.14293963338779,0.147109015539916,0.143192533376512,0.104411098969113,0.0930835037520485,0.0860670462454257,0.0780548925149826,0.0697054811318061,0.0531652012601588
RWA,Rwanda,registration,value,0.650782564372881,0.65134010394661,0.649771132814092,0.65161195185603,0.650316047686086,0.645283003710333,0.644814532117774,0.643531548508318,0.642089730904572
RWA,Rwanda,stunting,value,0.388427095625146,0.39538561169043,0.388669651205025,0.364579145262581,0.342276963983469,0.326311989614174,0.312135595386879,0.295847895984095,0.269221728214852
SEN,Senegal,education,value,0.0503348964071299,0.0518204700236804,0.0497444542297057,0.0603751334451928,0.0707036317666262,0.0786153728072605,0.0768916309564188,0.0770357234109088,0.0876650754881568
SEN,Senegal,mortality,value,0.114453037644647,0.108039251753258,0.105505977858223,0.0851447857553294,0.0727235684476231,0.0681129739710679,0.0647537475492913,0.0608818392004466,0.0523666034796052
SEN,Senegal,registration,value,0.808807594354466,0.814158004539896,0.80782708107383,0.81253130396878,0.823727992292716,0.832117429968382,0.836662795118124,0.848061198902843,0.802229706026133
SEN,Senegal,stunting,value,0.130339768020082,0.128322653082179,0.130592574146588,0.180188620818108,0.207995976745571,0.221920268028957,0.186946431694644,0.151082448918926,0.165816602592426
SLE,Sierra Leone,education,value,0.143319608178703,0.129383704887775,0.131859770385663,0.133440609651022,0.157891587947919,0.175407296234453,0.166727544002377,0.154153145334753,0.216369881238403
SLE,Sierra Leone,mortality,value,0.145687847742583,0.14478746862259,0.145894363094614,0.145870826378151,0.148961925443302,0.14950084271548,0.153146747659724,0.159270444239036,0.151751947325584
SLE,Sierra Leone,registration,value,0.568649229058545,0.557350230698892,0.557443114655767,0.56168869785324,0.65732420143096,0.702969254407442,0.744857042968901,0.787012693099787,0.791762504181385
SLE,Sierra Leone,stunting,value,0.316741328134693,0.342966087315383,0.337945434564968,0.332979081192522,0.327132635129217,0.321615621318887,0.34249796599359,0.355679195244394,0.32150888392081
STP,Sao Tome and Principe,education,value,,,,,0.0260061490164363,0.0272020464247698,0.0281526284364631,0.0297266886134102,0.0298703466074442
STP,Sao Tome and Principe,mortality,value,,,,,0.0628223450771982,0.062805792616199,0.0626111282566468,0.061763982486186,0.0615747156708354
STP,Sao Tome and Principe,registration,value,,,,,0.75405170415933,0.754884279529382,0.75687097024981,0.758727188129733,0.759432195235761
STP,Sao Tome and Principe,stunting,value,,,,,0.265137360651078,0.259579056959577,0.25435497758259,0.252487176520536,0.253242660823011
TCD,Chad,education,value,0.0309195751255991,0.0395844100716953,0.0324925108675623,0.0481133855714083,0.0542758507662332,0.0622108800526222,0.065285840579512,0.0715560059521536,0.0817520655919469
TCD,Chad,mortality,value,0.18431329763236,0.18423428445143,0.185794070787441,0.167709555912078,0.15682154068846,0.151484671827501,0.146079511632504,0.139956591036098,0.128335618445409
TCD,Chad,registration,value,0.198987903061581,0.19871204497543,0.145532075107938,0.156534903431267,0.152335723154131,0.16160754412495,0.158748851550178,0.164062213210454,0.167675841811515
TCD,Chad,stunting,value,0.400533515282346,0.387133861584737,0.400233935477989,0.396575187916842,0.397814499347001,0.394958734226764,0.395335044247054,0.395764171160441,0.396308512266244
TGO,Togo,education,value,0.0284748793262092,0.0507224771601201,0.0755879458046607,0.099515949250544,0.116604760429313,0.128256752479824,0.136578604219988,0.147781173900738,0.157842737979279
TGO,Togo,mortality,value,0.122328961870881,0.106345286976116,0.0943713254956141,0.0842716251310197,0.0776196615479682,0.0748057683914377,0.0718858570100631,0.0686661992860551,0.0656414018459978
TGO,Togo,stunting,value,0.199091603569013,0.194469023909313,0.192966823795635,0.191125530908475,0.188345212540115,0.189310648440564,0.188940562967296,0.184353889283417,0.181658372917793
TJK,Tajikistan,education,value,0.727996526846244,0.713844936560258,0.699136714648159,0.690831978198766,0.687830952162986,0.691616290361729,0.69298712003868,0.698829657443844,0.705396306331133
TJK,Tajikistan,mortality,value,0.0433371288180313,0.0463365558458706,0.0481892155422708,0.0495147880797031,0.0499976012971454,0.0492303987594448,0.0489710128640328,0.0459194984379359,0.0403934936289135
TJK,Tajikistan,registration,value,0.927978609859543,0.92245350174731,0.917666711808498,0.915473877910596,0.912781384578436,0.916388608355684,0.917619013437059,0.924823822336167,0.940472626410921
TJK,Tajikistan,stunting,value,0.248511928289301,0.260628661009242,0.268986970234521,0.270079438943421,0.270806534091768,0.271126473479295,0.271055594257923,0.252898728695542,0.217648012659717
TLS,Timor-Leste,education,value,,0.230447879836526,0.252691372110344,0.292738432473739,0.264878642547417,0.321969451806529,0.351965774669216,0.379087873765156,0.446732958006909
TLS,Timor-Leste,mortality,value,,0.0757559969002331,0.0735266757292464,0.0697103124976698,0.072915259021815,0.0631841381026751,0.0571984707183548,0.0509377297428166,0.039440753394535
TLS,Timor-Leste,registration,value,,0.560422595306581,0.562817343900559,0.562861065246243,0.56294820169168,0.576066108953004,0.588153068098863,0.602668796305504,0.631729111983082
TLS,Timor-Leste,stunting,value,,0.569748678366964,0.560100531920904,0.543711547671065,0.557197872403443,0.521101535632826,0.500756047648959,0.481428773729494,0.438216491988491
TUR,Turkey,education,value,0.172022655161613,0.207984700746904,0.246330585029112,0.280878081471858,0.281551316645912,0.28041354081443,0.280495791286682,0.280274076079643,0.281338856852846
TUR,Turkey,mortality,value,0.0684013906297065,0.0623052916304074,0.0555789251813218,0.0475994819329597,0.0502518912581938,0.051548957442481,0.0487478700958305,0.051752990312238,0.0503008643040703
TUR,Turkey,stunting,value,0.219241380045179,0.218201460763952,0.206628582847797,0.216762691042791,0.206307669115031,0.21816041108349,0.216198940767299,0.210166310718532,0.211407954179981
TZA,Tanzania,education,value,0.014810627774411,0.0491491406087842,0.0665058540129669,0.0447782507929265,0.0348511192483942,0.0701307671497624,0.106462589053963,0.145233037528273,0.215668574506535
TZA,Tanzania,mortality,value,0.1300176232077,0.112841867505524,0.101777043531762,0.0927782124352761,0.0850389299670385,0.0818358327540216,0.0798068176228957,0.0771870335684957,0.0725837632909064
TZA,Tanzania,registration,value,0.418560710507133,0.399547585195768,0.330459282599693,0.302768809652866,0.306209612915041,0.334323416858743,0.361918026294264,0.394590241996068,0.43799908433819
TZA,Tanzania,stunting,value,0.299154105608086,0.276789011017238,0.284321349658005,0.340828039069205,0.367067665616864,0.349293525919601,0.332600105037034,0.316117418314909,0.28649301085696
UGA,Uganda,education,value,0.117070370862382,0.120819929571388,0.121388497673794,0.122618806219284,0.136180341499161,0.141758223330936,0.152015403112457,0.171131299248204,0.205668837259116
UGA,Uganda,mortality,value,0.123855930546313,0.119674984139165,0.119479107481729,0.106702660544322,0.0907581297218515,0.0915387573837195,0.0860038730313651,0.0800541996068093,0.0676161766455636
UGA,Uganda,registration,value,0.218241505288571,0.222542260123727,0.22196184728246,0.259674465882594,0.302714462133869,0.323529423859416,0.326846128814947,0.334059577874963,0.342360801015944
UGA,Uganda,stunting,value,0.35237887920518,0.347100583855945,0.344956680087597,0.339975639720127,0.321505421061705,0.31193419703084,0.301911954006143,0.282006094108186,0.254596996700026
UKR,Ukraine,education,value,0.475055716937097,0.463262436571135,0.458713766372443,0.436385370854418,0.436373537260249,0.436362627057208,0.463872373856951,0.447434940675528,0.458268737223827
UKR,Ukraine,mortality,value,0.0190174711380014,0.020771775814169,0.0145224035550872,0.014514569673475,0.014514569673475,0.0145092197378988,0.014514569673475,0.014514569673475,0.0145316116266909
UZB,Uzbekistan,education,value,0.793612078076607,0.795706563487961,0.799726836563357,0.79376509519509,0.793538759845071,0.793725023003999,0.792460610591812,0.792495899131178,0.792584172676234
UZB,Uzbekistan,mortality,value,0.0520285345532376,0.0509227169491317,0.0503293745365455,0.0519090306722227,0.0522796986388959,0.0519560871349768,0.0517979551771757,0.0517979551771757,0.0523183287963074
UZB,Uzbekistan,stunting,value,0.294859911850193,0.298095725520345,0.291053424524821,0.293081130610783,0.297326680182488,0.295050968160029,0.296276222267849,0.296358235986319,0.296883025923138
VNM,Vietnam,education,value,0.166320820578975,0.199443975139601,0.18760483427376,0.177996609962919,0.160104553209246,0.160495845179241,0.15958723099885,0.16062651434993,0.160323446610953
VNM,Vietnam,mortality,value,0.0377816427961916,0.0303588629290098,0.0320662387900949,0.0330195461906924,0.0367124937885404,0.0370059938284929,0.0369348793188364,0.0368385849057222,0.0369822091946143
YEM,"Yemen, Rep.",mortality,value,0.0590927425071855,0.0596735536408892,0.0593612833080894,0.058547558339917,0.0582630607815256,0.0553238184657506,0.054445430650596,0.0538159930704736,0.0471214755633294
YEM,"Yemen, Rep.",registration,value,0.319543086828989,0.321825087650086,0.330107175729508,0.335987254250607,0.339196348330973,0.368303280509941,0.374337496989537,0.380010357899813,0.44950343519582
YEM,"Yemen, Rep.",stunting,value,0.488989639482292,0.486116920782914,0.481753174327007,0.475725443834827,0.472935772297669,0.448151556596484,0.44294020907763,0.437891970946132,0.381240623338936
ZAF,South Africa,education,value,0.41004573275945,0.409576792409866,0.398760052482467,0.381515733422934,0.385994185511557,0.392592011990921,0.397511110518883,0.40485431792945,0.415895147037231
ZAF,South Africa,mortality,value,0.0467845513223111,0.0467677957647349,0.0469411395854416,0.048220331066298,0.0479183452935669,0.0472986018537586,0.0470124913324473,0.0466971980286471,0.0469405502130258
ZAF,South Africa,stunting,value,0.258760053604292,0.259011970113842,0.261991406094846,0.270967972573438,0.267854351262586,0.263205590336627,0.262765590755282,0.259304889004754,0.256599139189321
ZMB,Zambia,education,value,0.0917490995089326,0.160921548614331,0.230162593028041,0.287890370547748,0.328244556704769,0.338308415563984,0.337464581154962,0.348040300905781,0.358411525004757
ZMB,Zambia,mortality,value,0.156157215546562,0.145147357650124,0.123904845426235,0.108663412708757,0.0920186391249494,0.0848313945906084,0.0786918457734075,0.0718961465049248,0.0652443159486784
ZMB,Zambia,registration,value,0.167290798620348,0.178049274858228,0.211423679680822,0.231633496705671,0.234185146404393,0.228391091274638,0.216389958032935,0.211725504660245,0.206249726541456
ZMB,Zambia,stunting,value,0.418364843940824,0.443694182055443,0.410182584788452,0.394953540703813,0.373841505312891,0.367213243765903,0.360561928139589,0.354821556435402,0.34678940113403
ZWE,Zimbabwe,education,value,0.250143666185723,0.173382731068589,0.102397238054307,0.0960419809855548,0.0928356377117185,0.093939876623957,0.0981672958938354,0.110636384535931,0.134127266150775
ZWE,Zimbabwe,mortality,value,0.0818940405319122,0.0727467600040041,0.0653426256405028,0.0639863911105896,0.0675032436040833,0.0691511497813698,0.0705419119474445,0.0709841311637023,0.0718917235490724
ZWE,Zimbabwe,registration,value,0.758362537955069,0.770689385685555,0.787057818750195,0.700993537099959,0.575539178528051,0.514644224019122,0.492908931579901,0.488597289711997,0.477762850034282
ZWE,Zimbabwe,stunting,value,0.272689993256392,0.307408217011031,0.332329578329038,0.321163385668066,0.319023132415012,0.315055100562961,0.304667119259697,0.289493261995775,0.259962091197466
AGO,Angola,education,weight,0.441296542651015,0.44282516106,0.444190625787954,0.444120504244371,0.445013457003032,0.444865174727333,0.445134879648024,0.445743563409465,0.447893572130228
AGO,Angola,mortality,weight,1.52459161596635,1.50338562520572,1.47982529122306,1.43712364228943,1.4034049948984,1.38280193724064,1.36331750633792,1.34546408844072,1.31389813549894
AGO,Angola,registration,weight,0.19224234532801,0.192713528433507,0.193324467647116,0.194532768882117,0.193079209986648,0.192661408470384,0.191233149657093,0.189237682926088,0.185158113970045
AGO,Angola,stunting,weight,0.19224234532801,0.192713528433507,0.193324467647116,0.194532768882117,0.193079209986648,0.192661408470384,0.191233149657093,0.189237682926088,0.185158113970045
ALB,Albania,education,weight,0.670144437802079,0.691378253618396,0.717857225372034,0.760367875879232,0.785839128673853,0.803005586884051,0.818618762657323,0.832794710787513,0.859657346460261
ALB,Albania,mortality,weight,0.574223225923656,0.510333916740274,0.459806521866211,0.428145162422509,0.419838211103694,0.422160577556836,0.423967756827073,0.42468492332232,0.42070526388525
ALB,Albania,registration,weight,0.0927910991825276,0.0817839492022372,0.0711309504478465,0.0624660303605846,0.0591623853900521,0.0581059107047491,0.057904219444396,0.0582263207732037,0.0587629825193938
ALB,Albania,stunting,weight,0.0927910991825276,0.0817839492022372,0.0711309504478465,0.0624660303605846,0.0591623853900521,0.0581059107047491,0.057904219444396,0.0582263207732037,0.0587629825193938
ARM,Armenia,education,weight,0.736857447471874,0.769481426971144,0.801146558514034,0.819587516912949,0.828306219024371,0.832326118228387,0.836715417592465,0.840792402610344,0.846320493573632
ARM,Armenia,mortality,weight,0.468402239355341,0.468696072310983,0.487120064657399,0.490254374503132,0.479182450401556,0.469858957443805,0.458881712415729,0.447498608266626,0.427998854970337
ARM,Armenia,registration,weight,0.0673023819251062,0.0596174028378033,0.062600880435468,0.0682707199190157,0.0698858099306713,0.0713663232468096,0.0718556433096442,0.0717753568843973,0.0706723278213068
ARM,Armenia,stunting,weight,0.0673023819251062,0.0596174028378033,0.062600880435468,0.0682707199190157,0.0698858099306713,0.0713663232468096,0.0718556433096442,0.0717753568843973,0.0706723278213068
AZE,Azerbaijan,education,weight,0.643823923584219,0.66582420127276,0.693450812274811,0.717710886497701,0.731560650511505,0.737485577195275,0.742248183580243,0.746053241783125,0.753337003788801
AZE,Azerbaijan,mortality,weight,0.572629600360064,0.519094248458624,0.594414781797038,0.571055994317784,0.573342174035548,0.579432875640868,0.583155296139697,0.567889641354754,0.538255479026034
AZE,Azerbaijan,registration,weight,0.0922593081185107,0.0789105639037064,0.0753219786358669,0.0760179793203582,0.0777472151843378,0.0803525850474981,0.0834825521391555,0.086717822601345,0.0900860452837299
AZE,Azerbaijan,stunting,weight,0.0922593081185107,0.0789105639037064,0.0753219786358669,0.0760179793203582,0.0777472151843378,0.0803525850474981,0.0834825521391555,0.086717822601345,0.0900860452837299
BDI,Burundi,education,weight,0.42290440884477,0.431760894570265,0.448938255742176,0.462561729128887,0.470598600344288,0.471439840823257,0.472639726420422,0.473867021669311,0.475125620115035
BDI,Burundi,mortality,weight,1.52819449388217,1.5407765083574,1.55773317216471,1.53433413205736,1.50060535630692,1.47227458095027,1.44479404620448,1.41776177156512,1.36487599697116
BDI,Burundi,registration,weight,0.181904024291987,0.174499211756546,0.172340370787526,0.176956174697237,0.179916677845031,0.182579703404557,0.183405005868213,0.183010355316963,0.181705410790795
BDI,Burundi,stunting,weight,0.181904024291987,0.174499211756546,0.172340370787526,0.176956174697237,0.179916677845031,0.182579703404557,0.183405005868213,0.183010355316963,0.181705410790795
BEN,Benin,education,weight,0.475481974024377,0.476933957613327,0.480836727203077,0.483706349271273,0.486471601924978,0.487625167969919,0.489064879862156,0.49073958961739,0.494660671238461
BEN,Benin,mortality,weight,1.36975967804814,1.32812377662637,1.29745603749732,1.26714308297014,1.24871697357199,1.23666225759719,1.22464559180854,1.21203845661757,1.18528239114324
BEN,Benin,registration,weight,0.178791230986561,0.175860953477534,0.172453212595037,0.170863980226545,0.169449827127287,0.169120017520713,0.168245254472123,0.167026606781268,0.164433363130465
BEN,Benin,stunting,weight,0.178791230986561,0.175860953477534,0.172453212595037,0.170863980226545,0.169449827127287,0.169120017520713,0.168245254472123,0.167026606781268,0.164433363130465
BFA,Burkina Faso,education,weight,0.447548484781677,0.448624558949005,0.451053497436224,0.452464941071011,0.45402690143004,0.454641847394974,0.455610631159654,0.456813965301802,0.459610692984614
BFA,Burkina Faso,mortality,weight,1.50844900899572,1.47468710220053,1.4356030892714,1.38183505070142,1.34595096368771,1.3254458528944,1.30618105494669,1.28833306633836,1.25403924283967
BFA,Burkina Faso,stunting,weight,0.187332265267096,0.187324154360777,0.18523990765862,0.184218003793944,0.182179273320944,0.181631676300995,0.180219582073895,0.178322671399204,0.174551544795605
BGD,Bangladesh,education,weight,0.54911499263286,0.569304537376849,0.59012870930065,0.610299680298829,0.622624596681026,0.630017793278715,0.636982333931803,0.643585110538343,0.656194508324975
BGD,Bangladesh,mortality,weight,0.807461281626209,0.758074532576238,0.708605464981913,0.663039275346867,0.639218263352193,0.629237279974971,0.619835482736208,0.611302369790842,0.595420229695012
BGD,Bangladesh,registration,weight,0.130046993213098,0.124103554922482,0.116742333423825,0.109316279071486,0.104084111276864,0.101408057265375,0.0993253201632298,0.0976713143618993,0.0946267305922037
BGD,Bangladesh,stunting,weight,0.130046993213098,0.124103554922482,0.116742333423825,0.109316279071486,0.104084111276864,0.101408057265375,0.0993253201632298,0.0976713143618993,0.0946267305922037
BOL,Bolivia,education,weight,0.55602482232846,0.568962024193336,0.583504173518715,0.599461129902397,0.610504231145554,0.615954767838661,0.621530802495729,0.627269659408294,0.639349190746771
BOL,Bolivia,mortality,weight,1.00164772151224,0.943216125143775,0.88439132242445,0.832018817776387,0.801501878759989,0.788459093982285,0.776534254256152,0.76631326865229,0.748322366596072
BOL,Bolivia,registration,weight,0.140705130868656,0.1361662192288,0.129731542903406,0.123795672415605,0.119907515886885,0.118145775110321,0.116160212833181,0.114093246662465,0.110545065909984
BOL,Bolivia,stunting,weight,0.140705130868656,0.1361662192288,0.129731542903406,0.123795672415605,0.119907515886885,0.118145775110321,0.116160212833181,0.114093246662465,0.110545065909984
BRA,Brazil,education,weight,0.638214215119052,0.662523308476074,0.689437955005812,0.714217636881709,0.729995281623722,0.737998412860355,0.745745278759005,0.753443781503872,0.769656168284224
BRA,Brazil,mortality,weight,0.651116863882549,0.601097676477884,0.551322456281083,0.517366825325698,0.503614099527323,0.498700589252379,0.494058901516253,0.489478980727828,0.479601066724349
BRA,Brazil,stunting,weight,0.102091040639191,0.0965279804202506,0.0879180463538514,0.0803579626168095,0.0770673088617619,0.0756479540989063,0.0746394825956751,0.0738593719815084,0.0722221521985558
CAF,Central African Republic,education,weight,0.50866825375288,0.507429035914051,0.507232805068203,0.504893254695874,0.50377482335628,0.5009839154917,0.497573428364741,0.493740759628241,0.485794379372362
CAF,Central African Republic,mortality,weight,1.29829555839883,1.29089446474238,1.28181992359812,1.25268444792298,1.23793093817023,1.2180797789169,1.19820519920533,1.17856117064897,1.14194760215508
CAF,Central African Republic,stunting,weight,0.16315899417709,0.164368978276563,0.162788472323397,0.162295320019119,0.160314855206932,0.161134413652819,0.161324660939062,0.161055795796036,0.160205565074087
CIV,Cote d'Ivoire,education,weight,0.484918902823485,0.484902385937582,0.482078619270525,0.483339150109414,0.484103042638696,0.485278895643183,0.48655317270754,0.487987996839365,0.491642486275683
CIV,Cote d'Ivoire,mortality,weight,1.31532100144115,1.2731547567875,1.23503254658792,1.209031025097,1.19500504251389,1.1892115996337,1.18329239493351,1.17697601977428,1.1621892007855
CIV,Cote d'Ivoire,registration,weight,0.173279099330445,0.172831449661104,0.169758020974788,0.166135594804162,0.165043684402568,0.164431404838836,0.16395989971895,0.16358680592054,0.162912467143551
CIV,Cote d'Ivoire,stunting,weight,0.173279099330445,0.172831449661104,0.169758020974788,0.166135594804162,0.165043684402568,0.164431404838836,0.16395989971895,0.16358680592054,0.162912467143551
CMR,Cameroon,education,weight,0.47064291855727,0.474905385199611,0.480322629696938,0.485305030881378,0.489030801487658,0.490314633910801,0.4917269996456,0.493210836808595,0.496338346046992
CMR,Cameroon,mortality,weight,1.26461232104949,1.2483329666331,1.23908283050031,1.21929032584109,1.20129742747578,1.18821326510155,1.17473488534998,1.16113658588507,1.1345313059884
CMR,Cameroon,registration,weight,0.171929204183994,0.170685645305275,0.171197545370064,0.171598277210228,0.169988465988486,0.169468295182278,0.168404587395435,0.167007923774394,0.163854573045934
CMR,Cameroon,stunting,weight,0.171929204183994,0.170685645305275,0.171197545370064,0.171598277210228,0.169988465988486,0.169468295182278,0.168404587395435,0.167007923774394,0.163854573045934
COD,"Congo, Dem. Rep.",education,weight,0.470409605551317,0.46905651852747,0.467978261461301,0.465676840928659,0.465097246474588,0.464292577007094,0.463829744842829,0.463627591288783,0.463842441647235
COD,"Congo, Dem. Rep.",mortality,weight,1.51277339741595,1.5047669848686,1.49613718332363,1.47437754649349,1.45552822894279,1.44106725066856,1.42544594057178,1.40901447032336,1.3742277686745
